id,name,category,region,batch,projectCode,protectUnits,tags,popularity,experienceValue,intro,detailUrl,manualVector
national-1472,哈萨克族刺绣,传统美术,新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县,第五批,Ⅶ—133,,传统美术；手工美学；纹样造型；手作技艺；材料工艺,72,82,哈萨克族刺绣是传统美术类国家级非物质文化遗产代表性项目，申报地区或单位为新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县。,,
national-1473,水晶雕刻（东海水晶雕刻）,传统美术,江苏省连云港市东海县,第五批,Ⅶ—134,,传统美术；东海水晶雕刻；手工美学；纹样造型；手作技艺；材料工艺,72,82,水晶雕刻（东海水晶雕刻）是传统美术类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省连云港市东海县。,,
national-1474,瓷刻（大丰瓷刻）,传统美术,江苏省盐城市大丰区,第五批,Ⅶ—135,,传统美术；大丰瓷刻；手作技艺；材料工艺,72,82,瓷刻（大丰瓷刻）是传统美术类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省盐城市大丰区。,,
national-1475,竹根雕（象山竹根雕）,传统美术,浙江省宁波市象山县,第五批,Ⅶ—136,,传统美术；象山竹根雕；手工美学；纹样造型；手作技艺；材料工艺,72,82,竹根雕（象山竹根雕）是传统美术类国家级非物质文化遗产代表性项目，申报地区或单位为浙江省宁波市象山县。,,
national-1476,贝雕（北海贝雕）,传统美术,广西壮族自治区北海市,第五批,Ⅶ—137,,传统美术；北海贝雕；手工美学；纹样造型；手作技艺；材料工艺,72,82,贝雕（北海贝雕）是传统美术类国家级非物质文化遗产代表性项目，申报地区或单位为广西壮族自治区北海市。,,
national-1477,骨角雕（合浦角雕）,传统美术,广西壮族自治区北海市合浦县,第五批,Ⅶ—138,,传统美术；合浦角雕；手工美学；纹样造型；手作技艺；材料工艺,72,82,骨角雕（合浦角雕）是传统美术类国家级非物质文化遗产代表性项目，申报地区或单位为广西壮族自治区北海市合浦县。,,
national-1478,皮艺（蒙古族皮艺）,传统美术,内蒙古自治区呼和浩特市,第五批,Ⅶ—139,,传统美术；蒙古族皮艺,72,82,皮艺（蒙古族皮艺）是传统美术类国家级非物质文化遗产代表性项目，申报地区或单位为内蒙古自治区呼和浩特市。,,
national-1479,宜兴紫砂陶制作技艺,传统技艺,江苏省宜兴市,第一批,Ⅷ—1,,传统技艺；手作技艺；材料工艺,82,84,宜兴紫砂陶制作技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省宜兴市。,,
national-1480,界首彩陶烧制技艺,传统技艺,安徽省界首市,第一批,Ⅷ—2,,传统技艺；手作技艺；材料工艺,82,84,界首彩陶烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为安徽省界首市。,,
national-1481,石湾陶塑技艺,传统技艺,广东省佛山市,第一批,Ⅷ—3,,传统技艺,82,84,石湾陶塑技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为广东省佛山市。,,
national-1482,黎族原始制陶技艺,传统技艺,海南省昌江黎族自治县,第一批,Ⅷ—4,,传统技艺；手作技艺；材料工艺,82,84,黎族原始制陶技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为海南省昌江黎族自治县。,,
national-1483,傣族慢轮制陶技艺,传统技艺,云南省西双版纳傣族自治州,第一批,Ⅷ—5,,传统技艺；手作技艺；材料工艺,82,84,傣族慢轮制陶技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为云南省西双版纳傣族自治州。,,
national-1484,维吾尔族模制法土陶烧制技艺,传统技艺,新疆维吾尔自治区英吉沙县、喀什市、吐鲁番地区,第一批,Ⅷ—6,,传统技艺；手作技艺；材料工艺,82,84,维吾尔族模制法土陶烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为新疆维吾尔自治区英吉沙县、喀什市、吐鲁番地区。,,
national-1485,维吾尔族模制法土陶烧制技艺,传统技艺,新疆生产建设兵团,第二批扩展项目,Ⅷ—6,,传统技艺；手作技艺；材料工艺,78,84,维吾尔族模制法土陶烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为新疆生产建设兵团。,,
national-1486,景德镇手工制瓷技艺,传统技艺,江西省景德镇市,第一批,Ⅷ—7,,传统技艺；手作技艺；材料工艺,92,84,景德镇手工制瓷技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为江西省景德镇市。,,
national-1487,耀州窑陶瓷烧制技艺,传统技艺,陕西省铜川市,第一批,Ⅷ—8,,传统技艺；手作技艺；材料工艺,82,84,耀州窑陶瓷烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为陕西省铜川市。,,
national-1488,龙泉青瓷烧制技艺,传统技艺,浙江省龙泉市,第一批,Ⅷ—9,,传统技艺；现场表演；节庆氛围；手作技艺；材料工艺,92,84,龙泉青瓷烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为浙江省龙泉市。,,
national-1489,磁州窑烧制技艺,传统技艺,河北省邯郸市峰峰矿区,第一批,Ⅷ—10,,传统技艺；手作技艺；材料工艺,82,84,磁州窑烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为河北省邯郸市峰峰矿区。,,
national-1490,德化瓷烧制技艺,传统技艺,福建省德化县,第一批,Ⅷ—11,,传统技艺；手作技艺；材料工艺,82,84,德化瓷烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为福建省德化县。,,
national-1491,澄城尧头陶瓷烧制技艺,传统技艺,陕西省澄城县,第一批,Ⅷ—12,,传统技艺；手作技艺；材料工艺,82,84,澄城尧头陶瓷烧制技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为陕西省澄城县。,,
national-1492,南京云锦木机妆花手工织造技艺,传统技艺,江苏省南京市,第一批,Ⅷ—13,,传统技艺；手作技艺；材料工艺,82,84,南京云锦木机妆花手工织造技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省南京市。,,
national-1493,南京云锦木机妆花手工织造技艺,传统技艺,江苏汉唐织锦科技有限公司,第三批扩展项目,Ⅷ—13,,传统技艺；手作技艺；材料工艺,75,84,南京云锦木机妆花手工织造技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为江苏汉唐织锦科技有限公司。,,
national-1494,宋锦织造技艺,传统技艺,江苏省苏州市,第一批,Ⅷ—14,,传统技艺；手作技艺；材料工艺,82,84,宋锦织造技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省苏州市。,,
national-1495,苏州缂丝织造技艺,传统技艺,江苏省苏州市,第一批,Ⅷ—15,,传统技艺；手作技艺；材料工艺,82,84,苏州缂丝织造技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省苏州市。,,
national-1496,蜀锦织造技艺,传统技艺,四川省成都市,第一批,Ⅷ—16,,传统技艺；手作技艺；材料工艺,82,84,蜀锦织造技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为四川省成都市。,,
national-1497,乌泥泾手工棉纺织技艺,传统技艺,上海市徐汇区,第一批,Ⅷ—17,,传统技艺；手作技艺；材料工艺,82,84,乌泥泾手工棉纺织技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为上海市徐汇区。,,
national-1498,土家族织锦技艺,传统技艺,湖南省湘西土家族苗族自治州,第一批,Ⅷ—18,,传统技艺；手作技艺；材料工艺,82,84,土家族织锦技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为湖南省湘西土家族苗族自治州。,,
national-1499,黎族传统纺染织绣技艺,传统技艺,海南省五指山市、白沙黎族自治县、保亭黎族苗族自治县、乐东黎族自治县、东方市,第一批,Ⅷ—19,,传统技艺；手作技艺；材料工艺,82,84,黎族传统纺染织绣技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为海南省五指山市、白沙黎族自治县、保亭黎族苗族自治县、乐东黎族自治县、东方市。,,
national-1500,壮族织锦技艺,传统技艺,广西壮族自治区靖西县,第一批,Ⅷ—20,,传统技艺；手作技艺；材料工艺,82,84,壮族织锦技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为广西壮族自治区靖西县。,,
national-1501,藏族邦典、卡垫织造技艺,传统技艺,西藏自治区山南地区、日喀则市,第一批,Ⅷ—21,,传统技艺；手作技艺；材料工艺,82,84,藏族邦典、卡垫织造技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为西藏自治区山南地区、日喀则市。,,
national-1502,加牙藏族织毯技艺,传统技艺,青海省湟中县,第一批,Ⅷ—22,,传统技艺；手作技艺；材料工艺,82,84,加牙藏族织毯技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为青海省湟中县。,,
national-1503,维吾尔族花毡、印花布织染技艺,传统技艺,新疆维吾尔自治区吐鲁番地区,第一批,Ⅷ—23,,传统技艺；手作技艺；材料工艺,82,84,维吾尔族花毡、印花布织染技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为新疆维吾尔自治区吐鲁番地区。,,
national-1504,花毡、印花布织染技艺,传统技艺,新疆维吾尔自治区且末县、塔城地区、英吉沙县,第二批扩展项目,Ⅷ—23,,传统技艺；手作技艺；材料工艺,78,84,花毡、印花布织染技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为新疆维吾尔自治区且末县、塔城地区、英吉沙县。,,
national-1505,南通蓝印花布印染技艺,传统技艺,江苏省南通市,第一批,Ⅷ—24,,传统技艺,82,84,南通蓝印花布印染技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为江苏省南通市。,,
national-1506,蓝印花布印染技艺,传统技艺,湖南省凤凰县、邵阳县,第二批扩展项目,Ⅷ—24,,传统技艺,78,84,蓝印花布印染技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为湖南省凤凰县、邵阳县。,,
national-1507,蓝印花布印染技艺,传统技艺,浙江省桐乡市,第四批扩展项目,Ⅷ—24,,传统技艺,73,84,蓝印花布印染技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为浙江省桐乡市。,,
national-1508,苗族蜡染技艺,传统技艺,贵州省丹寨县,第一批,Ⅷ—25,,传统技艺,82,84,苗族蜡染技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为贵州省丹寨县。,,
national-1509,蜡染技艺,传统技艺,贵州省安顺市,第二批扩展项目,Ⅷ—25,,传统技艺,78,84,蜡染技艺是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为贵州省安顺市。,,
national-1510,蜡染技艺（苗族蜡染技艺、黄平蜡染技艺）,传统技艺,四川省珙县，贵州省黄平县,第三批扩展项目,Ⅷ—25,,传统技艺；苗族蜡染技艺；黄平蜡染技艺,75,84,蜡染技艺（苗族蜡染技艺、黄平蜡染技艺）是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为四川省珙县，贵州省黄平县。,,
national-1511,蜡染技艺（织金苗族蜡染）,传统技艺,贵州省毕节市织金县,第五批扩展项目,Ⅷ—25,,传统技艺；织金苗族蜡染；手作技艺；材料工艺,72,84,蜡染技艺（织金苗族蜡染）是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为贵州省毕节市织金县。,,
national-1512,扎染技艺（白族扎染技艺）,传统技艺,云南省大理市,第一批,Ⅷ—26,,传统技艺；白族扎染技艺,82,84,扎染技艺（白族扎染技艺）是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为云南省大理市。,,
national-1513,扎染技艺（自贡扎染技艺）,传统技艺,四川省自贡市,第二批扩展项目,Ⅷ—26,,传统技艺；自贡扎染技艺,78,84,扎染技艺（自贡扎染技艺）是传统技艺类国家级非物质文化遗产代表性项目，申报地区或单位为四川省自贡市。,,
